id,name_en,name_jp,prefecture,railway_company,lat,lng,has_midori_office
1140827,Terao,"寺尾",15,JR,37.879106,138.973742,1
1140828,Kobari,"小針",15,JR,37.889591,138.991359,1
1140829,Aoyama,"青山(新潟)",15,JR,37.898546,139.000813,1
1140830,Sekiya,"関屋(新潟)",15,JR,37.906015,139.015087,1
1140831,Hakusan,"白山(新潟)",15,JR,37.911829,139.029955,1
1140832,Kamitokoro,"上所",15,JR,37.906944,139.045278,1
1140901,Matsumoto,"松本",20,JR,36.230393,137.96445,1
1140902,Kita-Matsumoto,"北松本",20,JR,36.236971,137.960983,1
1140903,Shimauchi,"島内",20,JR,36.246991,137.944817,1
1140904,Shimatakamatsu,"島高松",20,JR,36.246322,137.931576,1
1140905,Azusabashi,"梓橋",20,JR,36.250162,137.918027,1
1140906,Hitoichiba,"一日市場",20,JR,36.2596,137.904136,1
1140907,Naka-Gaya,"中萱",20,JR,36.273434,137.903353,1
1140908,Minami-Toyoshina,"南豊科",20,JR,36.291124,137.903457,1
1140909,Toyoshina,"豊科",20,JR,36.299957,137.900896,1
1140910,Hakuyacho,"柏矢町",20,JR,36.322529,137.888349,1
1140911,Hotaka,"穂高",20,JR,36.33906,137.881869,1
1140912,Ariake,"有明(長野)",20,JR,36.359949,137.878236,1
1140913,Azumioiwake,"安曇追分",20,JR,36.371795,137.872736,1
1140914,Hosono,"細野",20,JR,36.397107,137.865722,1
1140915,Kita-Hosono,"北細野",20,JR,36.406439,137.862725,1
1140916,Shin-Anomatsukawa,"信濃松川",20,JR,36.424456,137.858631,1
1140917,Azumikutsukake,"安曇沓掛",20,JR,36.447795,137.854784,1
1140918,Shin-Anotokiwa,"信濃常盤",20,JR,36.467403,137.847148,1
1140919,Minami-Omachi,"南大町",20,JR,36.491536,137.856269,1
1140920,Shin-Anoomachi,"信濃大町",20,JR,36.50031,137.861674,1
1140921,Kita-Omachi,"北大町",20,JR,36.517558,137.857913,1
1140922,Shin-Anokizaki,"信濃木崎",20,JR,36.535643,137.846189,1
1140923,Inao,"稲尾",20,JR,36.554058,137.842575,1
1140924,Uminokuchi,"海ノ口",20,JR,36.565652,137.841824,1
1140925,Yanaba,"簗場",20,JR,36.594666,137.844724,1
1140926,Yanabasuki-Jomae,"ヤナバスキー場前",20,JR,36.605851,137.855039,1
1140927,Minami-Kamishiro,"南神城",20,JR,36.637105,137.841551,1
1140928,Kamishiro,"神城",20,JR,36.658287,137.846586,1
1140929,Iimori,"飯森",20,JR,36.670563,137.85006,1
1140930,Hakuba,"白馬",20,JR,36.695922,137.863819,1
1140931,Shin-Anomoriue,"信濃森上",20,JR,36.711132,137.871991,1
1140932,Hakubaoike,"白馬大池",20,JR,36.739918,137.885531,1
1140933,Chikuni,"千国",20,JR,36.763249,137.900895,1
1140934,Minami-Otari,"南小谷",20,JR,36.774604,137.908372,1
1140935,Naka-Tsuchi,"中土",20,JR,36.80558,137.907879,1
1140936,Kita-Otari,"北小谷",20,JR,36.842567,137.906451,1
1140937,Hiraiwa,"平岩",15,JR,36.88688,137.86561,1
1140938,Kotaki,"小滝",15,JR,36.938155,137.85945,1
1140939,Nechi,"根知",15,JR,36.966683,137.86711,1
1140940,Kubikiono,"頸城大野",15,JR,37.006124,137.872447,1
1140941,Himekawa,"姫川(新潟)",15,JR,37.020339,137.860914,1
100909,Itoigawa,"糸魚川",15,JR,37.043631,137.861311,1
1141001,Yahiko,"弥彦",15,JR,37.699161,138.831761,1
1141002,Yahagi,"矢作",15,JR,37.690649,138.851669,1
1141004,Nishi-Tsubame,"西燕",15,JR,37.679819,138.909232,1
1141005,Tsubame,"燕",15,JR,37.667613,138.928419,1
100511,Tsubamesanjo,"燕三条",15,JR,37.648824,138.939274,1
1141007,Kita-Sanjo,"北三条",15,JR,37.632702,138.956006,1
1141009,Echigoosaki,"越後大崎",15,JR,37.620611,138.99125,1
1141010,Ora,"大浦(新潟)",15,JR,37.596333,139.003944,1
1141011,Echigonagasawa,"越後長沢",15,JR,37.578,139.028,1
100213,Nagoya,"名古屋",23,JR,35.170694,136.881637,1
3000136,Meitetsunagoya,"名鉄名古屋",23,JR,35.169252,136.884187,1
3102701,Kintetsunagoya,"近鉄名古屋",23,JR,35.169191,136.883855,1
1141102,Kanayama,"金山(愛知)",23,JR,35.142928,136.900517,1
1141103,Tsurumai,"鶴舞",23,JR,35.156416,136.917436,1
1141104,Chikusa,"千種",23,JR,35.170168,136.930665,1
1141105,Ozone,"大曽根",23,JR,35.191508,136.937161,1
1141106,Shin-Moriyama,"新守山",23,JR,35.207283,136.951207,1
1141107,Kachigawa,"勝川",23,JR,35.22982,136.956285,1
1141108,Kasugai,"春日井(JR)",23,JR,35.243139,136.985307,1
1141109,Jinryo,"神領",23,JR,35.256234,137.010006,1
1141110,Kozoji,"高蔵寺",23,JR,35.26434,137.043766,1
1141111,Jokoji,"定光寺",23,JR,35.278015,137.080981,1
1141112,Kokokei,"古虎渓",21,JR,35.302955,137.101011,1
1141113,Tajimi,"多治見",21,JR,35.334774,137.120294,1
1141114,Tokishi,"土岐市",21,JR,35.359708,137.182082,1
1141115,Mizunami,"瑞浪",21,JR,35.369081,137.252017,1
1141116,Kamado,"釜戸",21,JR,35.411103,137.30501,1
1141117,Takenami,"武並",21,JR,35.437938,137.35417,1
1141118,Ena,"恵那",21,JR,35.455063,137.407764,1
1141119,Minosakamoto,"美乃坂本",21,JR,35.479286,137.450364,1
1141120,Naka-Tsugawa,"中津川",21,JR,35.50036,137.502867,1
1141121,Ochiaigawa,"落合川",21,JR,35.525116,137.530034,1
1141122,Sakashita,"坂下",21,JR,35.574218,137.531094,1
1141123,Tadachi,"田立",20,JR,35.588281,137.54893,1
1141124,Nagiso,"南木曽",20,JR,35.598896,137.608672,1
1141125,Junikane,"十二兼",20,JR,35.645418,137.617569,1
1141126,Nojiri,"野尻",20,JR,35.673042,137.636152,1
1141127,Okuwa,"大桑(長野)",20,JR,35.684477,137.664224,1
1141128,Suhara,"須原",20,JR,35.69769,137.694844,1
1141129,Kuramoto,"倉本",20,JR,35.732939,137.714338,1
1141130,Agematsu,"上松",20,JR,35.784068,137.693283,1
1141131,Kisofukushima,"木曽福島",20,JR,35.843669,137.69343,1
1141132,Harano,"原野",20,JR,35.871245,137.741536,1
1141133,Miyanokoshi,"宮ノ越",20,JR,35.888337,137.763794,1
1141134,Yabuhara,"藪原",20,JR,35.930152,137.784368,1
1141135,Narai,"奈良井",20,JR,35.969476,137.816195,1
1141136,Kisohirasawa,"木曽平沢",20,JR,35.979108,137.832613,1
1141137,Niekawa,"贄川",20,JR,36.014008,137.86091,1
1141138,Hideshio,"日出塩",20,JR,36.049004,137.894804,1
1141139,Seba,"洗馬",20,JR,36.087164,137.916842,1
1141202,Hiroka,"広丘",20,JR,36.148032,137.949578,1
1141203,Murai,"村井",20,JR,36.174226,137.956007,1
1141215,Hirata,"平田(長野)",20,JR,36.191558,137.962517,1
1141204,Minami-Matsumoto,"南松本",20,JR,36.210447,137.969505,1
1141206,Tazawa,"田沢",20,JR,36.301583,137.941029,1
1141207,Akashina,"明科",20,JR,36.353948,137.929967,1
1141208,Nishi-Jo,"西条(長野)",20,JR,36.400353,138.012377,1
1141209,Sakakita,"坂北",20,JR,36.430663,138.015754,1
1141210,Hijirikogen,"聖高原",20,JR,36.455069,138.047603,1
1141211,Kamuriki,"冠着",20,JR,36.457215,138.079223,1
1141212,Obasute,"姨捨",20,JR,36.502649,138.093388,1
1141213,Inariyama,"稲荷山",20,JR,36.552633,138.108061,1
100211,Toyohashi,"豊橋",23,JR,34.762734,137.382128,1
9952001,Shin-Toyohashi,"新豊橋",23,JR,34.762272,137.383375,1
9952101,Ekimae,"駅前",23,JR,34.763879,137.383132,1
1141302,Funamachi,"船町",23,JR,34.775809,137.374001,1
1141303,Shimoji,"下地",23,JR,34.780939,137.370612,1
1141304,Kozakai,"小坂井",23,JR,34.797544,137.363056,1
1141305,Ushikubo,"牛久保",23,JR,34.808563,137.381671,1
1141306,Toyokawa,"豊川(愛知)",23,JR,34.822519,137.397157,1
3000205,Toyokawainari,"豊川稲荷",23,JR,34.821755,137.396058,1
1141307,Mikawaichinomiya,"三河一宮",23,JR,34.847911,137.414549,1
1141308,Nagayama,"長山",23,JR,34.864449,137.431458,1
1141309,Ejima,"江島",23,JR,34.868029,137.441518,1
1141310,Tojo,"東上",23,JR,34.876278,137.455236,1
1141311,Nodajo,"野田城",23,JR,34.889282,137.477861,1
1141312,Shin-Shiro,"新城",23,JR,34.901112,137.49304,1
1141313,Higashi-Shinmachi,"東新町",23,JR,34.906129,137.502928,1
1141314,Chausuyama,"茶臼山",23,JR,34.910334,137.514424,1
1141315,Mikawatogo,"三河東郷",23,JR,34.912224,137.527242,1
1141316,Omi,"大海",23,JR,34.930164,137.548682,1
1141317,Torii,"鳥居",23,JR,34.920834,137.551537,1
1141318,Nagashinojo,"長篠城",23,JR,34.92599,137.565,1
1141319,Honnagashino,"本長篠",23,JR,34.932664,137.576848,1
1141320,Mikawaono,"三河大野",23,JR,34.952038,137.602987,1
1141321,Yuyaonsen,"湯谷温泉",23,JR,34.970516,137.613026,1
1141322,Mikawamakihara,"三河槙原",23,JR,34.988589,137.621022,1
1141323,Kakidaira,"柿平",23,JR,34.990587,137.644048,1
1141324,Mikawakawai,"三河川合",23,JR,35.001722,137.663991,1
1141325,Ikeba,"池場",23,JR,35.024418,137.704066,1
1141326,Toei,"東栄",23,JR,35.02901,137.713812,1
1141327,Izunma,"出馬",22,JR,35.049322,137.744276,1
1141328,Kamiichiba,"上市場",22,JR,35.050202,137.752364,1
1141329,Urakawa,"浦川",22,JR,35.056355,137.763608,1
1141330,Hayase,"早瀬",22,JR,35.060521,137.775126,1
1141331,Shimokawai,"下川合",22,JR,35.069321,137.786422,1
1141332,Chubutenryu,"中部天竜",22,JR,35.085283,137.802898,1
1141333,Sakuma,"佐久間",22,JR,35.091877,137.809783,1
1141334,Aizuki,"相月",22,JR,35.114988,137.854345,1
1141335,Shironishi,"城西",22,JR,35.131569,137.86198,1
1141336,Mukaichiba,"向市場",22,JR,35.154067,137.869446,1
1141337,Misakubo,"水窪",22,JR,35.163371,137.870501,1
1141338,Ozore,"大嵐",22,JR,35.190466,137.818509,1
1141339,Kowada,"小和田",22,JR,35.209862,137.835971,1
1141340,Naka-Isamurai,"中井侍",20,JR,35.235913,137.834912,1
1141341,Inakozawa,"伊那小沢",20,JR,35.25406,137.834709,1
1141342,Ugusu,"鶯巣",20,JR,35.267286,137.832595,1
1141343,Hiraoka,"平岡",20,JR,35.273652,137.853574,1
1141344,Shiteguri,"為栗",20,JR,35.311687,137.848503,1
1141345,Nukuta,"温田",20,JR,35.336273,137.841294,1
1141346,Tamoto,"田本",20,JR,35.348988,137.837922,1
1141347,Kadoshima,"門島",20,JR,35.375306,137.814151,1
1141348,Karakasa,"唐笠",20,JR,35.402338,137.810254,1
1141349,Kinno,"金野",20,JR,35.419128,137.817149,1
1141350,Chiyo,"千代",20,JR,35.428949,137.816754,1
1141351,Tenryukyo,"天竜峡",20,JR,35.441114,137.81732,1
1141402,Kawaji,"川路",20,JR,35.452946,137.815564,1
1141403,Tokimata,"時又",20,JR,35.46402,137.82776,1
1141404,Dashina,"駄科",20,JR,35.4754,137.839625,1
1141405,Kega,"毛賀",20,JR,35.487445,137.839332,1
1141406,Inayawata,"伊那八幡",20,JR,35.49683,137.84154,1
1141407,Shimoyamamura,"下山村",20,JR,35.50426,137.83959,1
1141408,Kanae,"鼎",20,JR,35.506726,137.828383,1
1141409,Kiriishi,"切石",20,JR,35.512339,137.809098,1
1141410,Iida,"飯田",20,JR,35.519544,137.821244,1
1141411,Sakuramachi,"桜町(長野)",20,JR,35.522147,137.829601,1
1141412,Inakamisato,"伊那上郷",20,JR,35.520164,137.838984,1
1141413,Motozenkoji,"元善光寺",20,JR,35.533843,137.861375,1
1141414,Shimoichida,"下市田",20,JR,35.544165,137.87641,1
1141415,Ichida,"市田",20,JR,35.549325,137.886578,1
1141416,Shimodaira,"下平",20,JR,35.572597,137.895922,1
1141417,Yamabuki,"山吹",20,JR,35.577758,137.903282,1
1141418,Inaoshima,"伊那大島",20,JR,35.595698,137.913222,1
1141419,Kamikatagiri,"上片桐",20,JR,35.617583,137.904064,1
1141420,Inatajima,"伊那田島",20,JR,35.627221,137.910338,1
1141421,Takatobara,"高遠原",20,JR,35.644693,137.90055,1
1141422,Nanakubo,"七久保",20,JR,35.654645,137.911346,1
1141423,Inahongo,"伊那本郷",20,JR,35.66543,137.93248,1
1141424,Iijima,"飯島",20,JR,35.677571,137.929004,1
1141425,Tagiri,"田切",20,JR,35.695613,137.933092,1
1141426,Inafukuoka,"伊那福岡",20,JR,35.712233,137.93398,1
1141427,Komachiya,"小町屋",20,JR,35.726781,137.935207,1
1141428,Komagane,"駒ヶ根",20,JR,35.736219,137.936862,1
1141429,Otagiri,"大田切",20,JR,35.748162,137.940159,1
1141430,Miyada,"宮田",20,JR,35.76726,137.938897,1
1141431,Akagi,"赤木",20,JR,35.777887,137.943943,1
1141432,Sawando,"沢渡",20,JR,35.803681,137.944035,1
1141433,Shimojima,"下島(JR)",20,JR,35.812706,137.940055,1
1141434,Inashi,"伊那市",20,JR,35.838435,137.959196,1
1141435,Inakita,"伊那北",20,JR,35.84524,137.964368,1
1141436,Tabata,"田畑",20,JR,35.860791,137.97781,1
1141437,Kita-Tono,"北殿",20,JR,35.879377,137.984059,1
1141438,Kinoshita,"木ノ下",20,JR,35.900892,137.988022,1
1141439,Inamatsushima,"伊那松島",20,JR,35.913865,137.988647,1
1141440,Sawa,"沢",20,JR,35.936385,137.985477,1
1141441,Haba,"羽場(長野)",20,JR,35.953094,137.985126,1
1141442,Inashinmachi,"伊那新町",20,JR,35.9688,137.984056,1
1141443,Miyaki,"宮木",20,JR,35.976247,137.990509,1
100215,Maibara,"米原",25,JR,35.314657,136.289992,1
1141502,Sakata,"坂田",25,JR,35.335777,136.287743,1
1141503,Tamura,"田村",25,JR,35.356307,136.281813,1
1141504,Nagahama,"長浜",25,JR,35.378828,136.264901,1
1141505,Torahime,"虎姫",25,JR,35.424539,136.257385,1
1141506,Kawake,"河毛",25,JR,35.448425,136.249519,1
1141507,Takatsuki,"高月",25,JR,35.470337,136.237716,1
1141508,Kinomoto,"木ノ本",25,JR,35.505933,136.221706,1
1141544,Naka-Nogo,"中ノ郷",25,JR,35.543222,136.205556,1
1141545,Yanagase,"柳ヶ瀬",25,JR,35.584222,136.188861,1
1141546,Karigaya,"雁ヶ谷",25,JR,35.600611,136.181306,1
1141547,Tone,"刀根",18,JR,35.603056,136.149472,1
1141548,Hikida,"疋田",18,JR,35.603139,136.098778,1
1141509,Yogo,"余呉",25,JR,35.53382,136.197591,1
1141510,Omishiotsu,"近江塩津",25,JR,35.53978,136.151236,1
1141511,Shin-Hikida,"新疋田",18,JR,35.594239,136.100558,1
100919,Tsuruga,"敦賀",18,JR,35.644767,136.076488,1
1141549,Shin-Bo,"新保",18,JR,35.674861,136.116944,1
1141550,Suizu,"杉津",18,JR,35.732333,136.112083,1
1141551,Ogiri,"大桐",18,JR,35.762833,136.155583,1
1141513,Minami-Imajo,"南今庄",18,JR,35.757424,136.184723,1
1141514,Imajo,"今庄",18,JR,35.772947,136.199279,1
1141515,Yuno,"湯尾",18,JR,35.803251,136.193007,1
1141516,Nanjo,"南条",18,JR,35.831956,136.193391,1
1141517,Oshio,"王子保",18,JR,35.866259,136.165595,1
9945507,Shikibu,"しきぶ",18,JR,35.887778,136.166389,1
1141518,Takefu,"武生",18,JR,35.903254,136.170913,1
1141519,Sabae,"鯖江",18,JR,35.943355,136.188852,1
1141520,Kita-Sabae,"北鯖江",18,JR,35.971496,136.198452,1
1141521,Odoro,"大土呂",18,JR,36.010546,136.216519,1
1141522,Echizenhanando,"越前花堂",18,JR,36.038771,136.218073,1
100918,Echizentakefu,"越前たけふ",18,JR,35.895669,136.198801,1
100917,Fukui,"福井(福井)",18,JR,36.062057,136.223516,1
9942120,Fukuieki,"福井駅",18,JR,36.062111,136.222139,1
1141524,Morita,"森田",18,JR,36.109381,136.222516,1
1141525,Harue,"春江",18,JR,36.129004,136.228487,1
1141526,Maruoka,"丸岡",18,JR,36.162595,136.233502,1
100916,Awaraonsen,"芦原温泉",18,JR,36.214542,136.235069,1
1141528,Hosorogi,"細呂木",18,JR,36.24125,136.256968,1
1141529,Ushinoya,"牛ノ谷",18,JR,36.259409,136.281618,1
1141530,Daishoji,"大聖寺",17,JR,36.300311,136.314205,1
100915,Kagaonsen,"加賀温泉",17,JR,36.320562,136.350337,1
1141532,Iburihashi,"動橋",17,JR,36.328428,136.383027,1
1141533,Awazu,"粟津(石川)",17,JR,36.35575,136.424544,1
100914,Komatsu,"小松",17,JR,36.402545,136.452926,1
1141535,Meiho,"明峰",17,JR,36.425302,136.463114,1
1141536,Nomineagari,"能美根上",17,JR,36.452053,136.459721,1
1141537,Komaiko,"小舞子",17,JR,36.476371,136.474925,1
1141538,Mikawa,"美川",17,JR,36.486001,136.489205,1
1141539,Kagakasama,"加賀笠間",17,JR,36.502935,136.527434,1
9942611,Nishi-Matto,"西松任",17,JR,36.517902,136.548992,1
1141540,Matto,"松任",17,JR,36.526706,136.566205,1
1141541,Nonoichi,"野々市(IRいしかわ鉄道)",17,JR,36.541644,136.598044,1
1141542,Nishi-Kanazawa,"西金沢",17,JR,36.553212,136.621225,1
100913,Kanazawa,"金沢",17,JR,36.578117,136.648166,1
9941701,Hokutetsukanazawa,"北鉄金沢",17,JR,36.578637,136.649524,1
1141601,Gifu,"岐阜",21,JR,35.409532,136.756514,1
1141602,Nagamori,"長森",21,JR,35.402024,136.802981,1
1141603,Naka,"那加",21,JR,35.400538,136.835466,1
3001611,Shin-Naka,"新那加",21,JR,35.400097,136.83386,1
1141604,Sohara,"蘇原",21,JR,35.403167,136.871434,1
1141605,Kagamigahara,"各務ヶ原",21,JR,35.403812,136.901106,1
3001605,Meidenkakamigahara,"名電各務原",21,JR,35.402518,136.900981,1
1141606,Unuma,"鵜沼",21,JR,35.397897,136.945122,1
3001520,Shin-Unuma,"新鵜沼",21,JR,35.396799,136.944314,1
1141607,Sakahogi,"坂祝",21,JR,35.426359,136.976868,1
1141608,Minoota,"美濃太田",21,JR,35.445617,137.019467,1
1141609,Kobi,"古井",21,JR,35.457295,137.047497,1
1141610,Naka-Kawabe,"中川辺",21,JR,35.487143,137.065086,1
1141611,Shimoaso,"下麻生",21,JR,35.514973,137.087157,1
1141612,Kamiaso,"上麻生",21,JR,35.541293,137.11863,1
1141613,Shirakawaguchi,"白川口",21,JR,35.579345,137.184824,1
1141614,Shimoyui,"下油井",21,JR,35.633214,137.183137,1
1141615,Hidakanayama,"飛騨金山",21,JR,35.662118,137.164333,1
1141616,Yakeishi,"焼石",21,JR,35.725763,137.200404,1
1141617,Gero,"下呂",21,JR,35.805345,137.239778,1
1141618,Zenshoji,"禅昌寺",21,JR,35.848937,137.225184,1
1141619,Hidahagiwara,"飛騨萩原",21,JR,35.874766,137.213568,1
1141620,Joro,"上呂",21,JR,35.910717,137.204562,1
1141621,Hidamiyada,"飛騨宮田",21,JR,35.928443,137.235595,1
1141622,Hidaosaka,"飛騨小坂",21,JR,35.950749,137.257084,1
1141623,Nagisa,"渚(岐阜)",21,JR,36.001416,137.287894,1
1141624,Kuguno,"久々野",21,JR,36.052273,137.276778,1
1141625,Hidaichinomiya,"飛騨一ノ宮",21,JR,36.08836,137.247588,1
1141626,Takayama,"高山",21,JR,36.140574,137.251301,1
1141627,Hozue,"上枝",21,JR,36.18095,137.245789,1
1141628,Hidakokufu,"飛騨国府",21,JR,36.211001,137.215895,1
1141629,Hidafurukawa,"飛騨古川",21,JR,36.236727,137.189681,1
1141630,Sugisaki,"杉崎",21,JR,36.250003,137.168638,1
1141631,Hidahosoe,"飛騨細江",21,JR,36.260926,137.146029,1
1141632,Tsunogawa,"角川",21,JR,36.30016,137.113223,1
1141633,Sakakami,"坂上",21,JR,36.327902,137.140979,1
1141634,Utsubo,"打保",21,JR,36.383737,137.181902,1
1141635,Sugihara,"杉原",21,JR,36.415806,137.192102,1
1141636,Inotani,"猪谷",16,JR,36.471625,137.237975,1
1141637,Nirehara,"楡原",16,JR,36.529323,137.22872,1
1141638,Sasazu,"笹津",16,JR,36.562129,137.211437,1
1141639,Higashi-Yatsuo,"東八尾",16,JR,36.589645,137.174978,1
1141640,Ecchuyatsuo,"越中八尾",16,JR,36.591391,137.138379,1
1141641,Chisato,"千里(富山)",16,JR,36.634678,137.132396,1
1141642,Hayahoshi,"速星",16,JR,36.664135,137.160428,1
1141645,Fuchuusaka,"婦中鵜坂",16,JR,36.678139,137.16892,1
1141643,Nishi-Toyama,"西富山",16,JR,36.699331,137.177029,1
100911,Toyama,"富山",16,JR,36.701612,137.213252,1
9940801,Dentetsutoyama,"電鉄富山",16,JR,36.700757,137.214163,1
9941313,"Dentetsutoyamaeki・Esutamae","電鉄富山駅・エスタ前",16,JR,36.700236,137.213316,1
9941322,Toyamaeki,"富山駅",16,JR,36.701479,137.212581,1
9941401,Takaokaeki,"高岡駅",16,JR,36.742173,137.014722,1
100912,Shin-Takaoka,"新高岡",16,JR,36.726965,137.012407,1
1141702,Futatsuka,"二塚",16,JR,36.714339,137.006141,1
1141703,Hayashi,"林(富山)",16,JR,36.704504,136.999379,1
1141704,Toide,"戸出",16,JR,36.684323,136.983898,1
1141705,Aburaden,"油田",16,JR,36.655124,136.970372,1
1141706,Tonami,"砺波",16,JR,36.636424,136.953648,1
1141707,Higashi-Nojiri,"東野尻",16,JR,36.618573,136.9435,1
1141708,Takagi,"高儀",16,JR,36.606697,136.936007,1
1141709,Fukuno,"福野(富山)",16,JR,36.588541,136.923166,1
1141710,Higashi-Ishiguro,"東石黒",16,JR,36.57605,136.898166,1
1141711,Fukumitsu,"福光",16,JR,36.558121,136.878135,1
1141712,Ecchuyamada,"越中山田",16,JR,36.538513,136.887522,1
1141713,Johana,"城端",16,JR,36.522012,136.901673,1
1141802,Ecchunakagawa,"越中中川",16,JR,36.749764,137.027851,1
1141803,Nomachi,"能町",16,JR,36.768259,137.039885,1
1141804,Fushiki,"伏木",16,JR,36.792306,137.05853,1
1141805,Ecchukokubu,"越中国分",16,JR,36.805361,137.050729,1
1141806,Amaharashi,"雨晴",16,JR,36.816484,137.037583,1
1141807,Shimao,"島尾",16,JR,36.828423,137.01269,1
1141808,Himi,"氷見",16,JR,36.849899,136.990631,1
1141901,Tsubata,"津幡",17,JR,36.657895,136.730759,1
1141902,Naka-Tsubata,"中津幡",17,JR,36.67156,136.740279,1
1141903,Hontsubata,"本津幡",17,JR,36.676673,136.732202,1
1141904,Nose,"能瀬",17,JR,36.693152,136.719898,1
1141905,Unoke,"宇野気",17,JR,36.722795,136.70306,1
1141906,Yokoyama,"横山(石川)",17,JR,36.747739,136.71685,1
1141907,Takamatsu,"高松(石川)",17,JR,36.768541,136.728823,1
1141908,Menden,"免田",17,JR,36.795806,136.747581,1
1141909,Hodatsu,"宝達",17,JR,36.819875,136.762229,1
1141910,Shikinami,"敷浪",17,JR,36.848094,136.773455,1
1141911,Minami-Hakui,"南羽咋",17,JR,36.870324,136.774631,1
1141912,Hakui,"羽咋",17,JR,36.897073,136.783332,1
1141913,Chiji,"千路",17,JR,36.928139,136.801195,1
1141914,Kanemaru,"金丸",17,JR,36.943344,136.835874,1
1141915,Notobe,"能登部",17,JR,36.960867,136.869403,1
1141916,Yoshikawa,"良川",17,JR,36.976662,136.894628,1
1141917,Notoninomiya,"能登二宮",17,JR,36.984824,136.917389,1
1141918,Tokuda,"徳田(石川)",17,JR,37.007449,136.930295,1
1141919,Nanao,"七尾",17,JR,37.041613,136.964501,1
1141920,Wakuraonsen,"和倉温泉",17,JR,37.074663,136.925884,1
1142103,Rokujo,"六条",18,JR,36.028175,136.239594,1
1142104,Asuwa,"足羽",18,JR,36.020821,136.253607,1
1142105,Echizentogo,"越前東郷",18,JR,36.018185,136.273561,1
1142106,Ichijodani,"一乗谷",18,JR,36.013679,136.2974,1
1142107,Echizentakada,"越前高田",18,JR,36.024759,136.318669,1
1142108,Ichinami,"市波",18,JR,36.019813,136.330463,1
1142109,Kowashozu,"小和清水",18,JR,36.01732,136.351085,1
1142110,Miyama,"美山",18,JR,35.998567,136.365082,1
1142111,Echizenyakushi,"越前薬師",18,JR,36.005283,136.384336,1
1142112,Echizenomiya,"越前大宮",18,JR,36.000064,136.409694,1
1142113,Hakariishi,"計石",18,JR,35.997589,136.434767,1
1142114,Ushigahara,"牛ヶ原",18,JR,35.998567,136.467349,1
1142115,Kita-Ono,"北大野",18,JR,35.997992,136.48795,1
1142116,Echizenono,"越前大野",18,JR,35.983294,136.496877,1
1142117,Echizentano,"越前田野",18,JR,35.987048,136.526884,1
1142118,Echizentomida,"越前富田",18,JR,35.9909,136.541233,1
1142119,Shimoyuino,"下唯野",18,JR,35.974208,136.56027,1
1142120,Kakigashima,"柿ヶ島",18,JR,35.97243,136.570938,1
1142121,Kadohara,"勝原",18,JR,35.967512,136.597151,1
1142122,Echizenshimoyama,"越前下山",18,JR,35.920356,136.634832,1
1142123,Kuzuryuko,"九頭竜湖",18,JR,35.90449,136.66146,1
1142201,Higashi-Maizuru,"東舞鶴",26,JR,35.468601,135.394788,1
1142202,Matsunodera,"松尾寺",26,JR,35.486018,135.450133,1
1142203,Aonogo,"青郷",18,JR,35.481584,135.4998,1
1142204,Mitsumatsu,"三松",18,JR,35.488767,135.520561,1
1142205,Wakasatakahama,"若狭高浜",18,JR,35.486423,135.547588,1
1142206,Wakasawada,"若狭和田",18,JR,35.488664,135.581564,1
1142207,Wakasahongo,"若狭本郷",18,JR,35.482616,135.618834,1
1142208,Kato,"加斗",18,JR,35.480672,135.666145,1
1142209,Seihama,"勢浜",18,JR,35.481192,135.708039,1
1142210,Obama,"小浜",18,JR,35.491643,135.745672,1
1142211,Higashi-Obama,"東小浜",18,JR,35.485234,135.781053,1
1142212,Shin-Hirano,"新平野",18,JR,35.473069,135.807198,1
1142213,Kaminaka,"上中",18,JR,35.463638,135.855728,1
1142214,Wakasarita,"若狭有田",18,JR,35.485536,135.868377,1
1142215,Otoba,"大鳥羽",18,JR,35.504839,135.866872,1
1142216,Tomura,"十村",18,JR,35.51595,135.896591,1
1142217,Fujii,"藤井",18,JR,35.532198,135.906274,1
1142218,Mikata,"三方",18,JR,35.555282,135.909259,1
1142219,Kiyama,"気山",18,JR,35.584887,135.909531,1
1142220,Mihama,"美浜",18,JR,35.605138,135.936496,1
1142221,Higashi-Mihama,"東美浜",18,JR,35.614039,135.985614,1
1142222,Awano,"粟野",18,JR,35.617234,136.027225,1
1142223,Nishi-Tsuruga,"西敦賀",18,JR,35.617975,136.067787,1
1150102,Kannami,"函南",22,JR,35.108773,138.970984,1
100206,Mishima,"三島",22,JR,35.126253,138.911133,1
1150104,Numazu,"沼津",22,JR,35.103011,138.860104,1
1150105,Katahama,"片浜",22,JR,35.11825,138.818937,1
1150106,Hara,"原(静岡)",22,JR,35.124915,138.793387,1
1150107,Higashi-Tagonora,"東田子の浦",22,JR,35.136255,138.745441,1
1150108,Yoshiwara,"吉原",22,JR,35.143845,138.702768,1
1150110,Fujikawa,"富士川",22,JR,35.141119,138.618571,1
1150111,Shin-Kanbara,"新蒲原",22,JR,35.119599,138.608117,1
1150112,Kanbara,"蒲原",22,JR,35.114005,138.582752,1
1150113,Yui,"由比",22,JR,35.097108,138.552756,1
1150114,Okitsu,"興津",22,JR,35.052539,138.521865,1
1150115,Shimizu,"清水(静岡)",22,JR,35.023248,138.488958,1
1150116,Kusanagi,"草薙",22,JR,35.002854,138.442025,1
